seconds,volt
6534.995187520981,-3.7e-08
6535.476095676422,-1.6e-08
6535.958497047424,-2e-08
6536.437793493271,-1.6e-08
6536.918078660965,-2.5e-08
6537.400557518005,-5e-09
6537.879046201706,-1.5e-08
6538.360171556473,-2.7e-08
6538.840437173843,-2.6e-08
6539.321148633957,-3.2e-08
6539.801160335541,-3.4e-08
6540.281900882721,-3.1e-08
6540.762168645859,-3.1e-08
6541.2421934604645,-5e-09
6541.724856138229,-4.8e-08
6542.203096628189,-3.1e-08
6542.683288812637,-4.4e-08
6543.16416311264,-2e-09
6543.646560192108,-4e-08
6544.1252608299255,-1.9e-08
6544.6059284210205,-2e-08
6545.086409807205,-2.8e-08
6545.56680560112,-2.3e-08
6546.04726934433,-2.6e-08
6546.526942253113,-2.2e-08
6547.007994890213,-4.3e-08
6547.487700223923,-2e-09
6547.968330860138,-1.9e-08
6548.448008060455,-3.9e-08
6548.929254770279,-6.5e-08
6549.409955024719,-2.1e-08
6549.891307353973,-1.6e-08
6550.370958566666,-2.6e-08
6550.852227926254,-3e-09
6551.332058668137,1e-09
6551.813311338425,-3.4e-08
6552.293937921524,-2.6e-08
6552.77437376976,-3.2e-08
6553.255080461502,-2.3e-08
6553.73620390892,-9e-09
6554.216131925583,-2e-09
6554.698636293411,-5e-09
6555.178446054459,-1.4e-08
6555.658282995224,-1.6e-08
6556.138068437576,-2.3e-08
6556.619319438934,-2.5e-08
6557.100075483322,-2.6e-08
6557.581051826477,-8e-09
6558.061192274094,-1e-09
6558.542155504227,-1.6e-08
6559.022245883942,1.8e-08
6559.503068447113,-1.4e-08
6559.984054803848,-1.6e-08
6560.464162826538,-1e-08
6560.946524858475,-2e-09
6561.4251453876495,-3.3e-08
6561.905179262161,-8e-09
6562.385838508606,-2.6e-08
6562.866184711456,-1.6e-08
6563.347104072571,-2.5e-08
6563.827139139175,-1.4e-08
6564.308156490326,-9e-09
6564.7882604599,-2e-08
6565.268182992935,0.0
6565.74910902977,6e-09
6566.229107141495,1.2e-08
6566.709310293198,-2.4e-08
6567.190012216568,-1.3e-08
6567.670134067535,2e-09
6568.151051044464,-4e-09
6568.630919218063,6e-09
6569.111844539642,-1.3e-08
6569.593332290649,1e-09
6570.0720999240875,-2.5e-08
6570.55434012413,-2.8e-08
6571.0331819057465,-3.2e-08
6571.514000654221,-1e-09
6571.994194030762,-4e-09
6572.476702451706,-1e-09
6572.955176591873,-1.2e-08
6573.4376447200775,-4.7e-08
6573.916091680527,1e-09
6574.397030591965,-3e-08
6574.877177000046,-8e-09
6575.357869148254,-1e-08
6575.838134765625,-1.1e-08
6576.318914890289,-2.5e-08
6576.800596237183,-2.3e-08
6577.280720710754,-3e-08
6577.7601437568665,-1.7e-08
6578.241051197052,-2.2e-08
6578.722544908524,-2.4e-08
6579.202111244202,-2.3e-08
6579.682270765305,1.6e-08
6580.16291475296,-1.9e-08
6580.642956972122,-3.2e-08
6581.124569416046,-2.7e-08
6581.603835821152,-1.4e-08
6582.084211111069,-1e-08
6582.564348936081,-2.4e-08
6583.046525478363,-1.5e-08
6583.526323318481,-4e-09
6584.00611281395,-2.5e-08
6584.486104011536,-2e-08
6584.966963768005,7e-09
6585.446893930435,-1.2e-08
6585.9279499053955,-8e-09
6586.408265352249,-2.4e-08
6586.8882648944855,-3.4e-08
6587.370440483093,-4e-08
6587.84911608696,-3e-08
6588.329714775085,7e-09
6588.810153245926,-1.2e-08
6589.290127754211,2e-09
6589.772841691971,-1.8e-08
6590.25189948082,-1.4e-08
6590.732189178467,-5.8e-08
6591.212149381638,-3.5e-08
6591.693161249161,-1.8e-08
6592.173827886581,-1.2e-08
6592.653861045837,1.2e-08
6593.134160518646,-4e-08
6593.614728450775,-7e-09
6594.095080375671,-1.8e-08
6594.574941635132,-3.4e-08
6595.056113004684,4e-09
6595.538552284241,-2e-08
6596.017146110535,-8e-09
6596.499372720718,-2.6e-08
6596.978244543076,-3.8e-08
6597.457913398743,-2.2e-08
6597.93831205368,4e-09
6598.418910980225,-4.6e-08
6598.899875402451,-2.3e-08
6599.380022287369,-1.2e-08
6599.8625228405,-6e-09
6600.342406511307,-1.4e-08
6600.822060585022,-2.1e-08
6601.302170753479,-2.6e-08
6601.784763336182,-1.2e-08
6602.26294875145,-4e-09
6602.743222475052,-1.6e-08
6603.223910331726,-1.2e-08
6603.704300165176,-3.6e-08
6604.184117078781,-0.0
6604.665407180786,-1.8e-08
6605.1474776268005,4e-09
6605.627080202103,-2.9e-08
6606.107205152512,-2.2e-08
6606.588093519211,7e-09
6607.070731878281,-3e-09
6607.549134731293,-7e-09
6608.031830787659,-2.1e-08
6608.510138988495,4e-09
6608.990179777145,-2.5e-08
6609.470205307007,-2.5e-08
6609.951184272766,-2.8e-08
6610.431956529617,-9e-09
6610.912177324295,-2.7e-08
6611.394531011581,-3.7e-08
6611.873243331909,-3e-08
6612.353977203369,-3.2e-08
6612.834163188934,-3.1e-08
6613.314354419708,-1e-08
6613.795231819153,-1.7e-08
6614.276201963425,-2.3e-08
6614.7561864852905,-4e-09
6615.236272096634,-8e-09
6615.71858549118,-9e-09
6616.197167873383,-2.9e-08
6616.678289890289,0.0
6617.160756826401,-2.4e-08
6617.639076948166,-2.9e-08
6618.120118141174,-2.8e-08
6618.600078344345,-1.5e-08
6619.0806658267975,-1.7e-08
6619.56237578392,-3.4e-08
6620.041486263275,-1.7e-08
6620.52184176445,-2.4e-08
6621.002314329147,-1.7e-08
6621.482049465179,-2.2e-08
6621.963249444962,-1.3e-08
6622.442919254303,-1.7e-08
6622.924300909042,-3.5e-08
6623.404046058655,-1.7e-08
6623.885203123093,-1.6e-08
6624.365145683289,-2.4e-08
6624.846127748489,-3.9e-08
6625.326100587845,-3e-08
6625.8064432144165,-3.7e-08
6626.287088871002,-1.3e-08
6626.767249107361,-3e-08
6627.247135877609,-2.2e-08
6627.728324174881,-3.7e-08
6628.209026098251,-2.4e-08
6628.690126180649,-1.2e-08
6629.169985532761,-1.4e-08
6629.651116847992,-2.6e-08
6630.131229639053,-1.5e-08
6630.612153768539,1e-09
6631.092189788818,-1.7e-08
6631.574738740921,-4.8e-08
6632.0532438755035,-1e-08
6632.5342354774475,-1.9e-08
6633.014149904251,5e-09
6633.495176553726,-1.6e-08
6633.975297451019,-1.5e-08
6634.456137895584,-1.1e-08
6634.936360120773,-2.4e-08
6635.417121887207,-5e-09
6635.89977812767,-2e-09
6636.379018068314,-1e-09
6636.859356880188,-1.2e-08
6637.340294599533,-1.2e-08
6637.820197105408,3.3e-08
6638.300044775009,-2.2e-08
6638.782602787018,-1.9e-08
6639.262321233749,-5e-09
6639.744866132736,-7e-09
6640.223296403885,-6e-09
6640.705827713013,-2.1e-08
6641.184194564819,-3.1e-08
6641.666670084,-1.1e-08
6642.145152330399,-7e-09
6642.625234365463,-5e-09
6643.106073379517,-2.2e-08
6643.586088895798,-3.6e-08
6644.067226886749,-3.5e-08
6644.547035217285,-1.3e-08
6645.028006076813,-1.1e-08
6645.507996797562,-2.4e-08
6645.988437414169,5e-09
6646.470799207687,-1e-09
6646.949970006943,-2.2e-08
6647.429898738861,-1.5e-08
6647.911120176315,4e-09
6648.390951871872,-8e-09
6648.872308731079,-2.5e-08
6649.352200984955,-1.9e-08
6649.833144664764,1e-08
6650.314083099365,-9e-09
6650.794282197952,-1.4e-08
6651.275066614151,-1e-09
6651.756214857101,-3.3e-08
6652.236082315445,-3.5e-08
6652.718606472015,-5e-09
6653.1979348659515,-2.1e-08
6653.678331375122,-1.4e-08
6654.15918135643,-2.5e-08
6654.639746427536,-3.1e-08
6655.120188474655,-2.9e-08
6655.602604389191,-1.3e-08
6656.081258296967,-8e-09
6656.561785459518,-2e-08
6657.042225122452,-1e-08
6657.523020029068,-2e-08
6658.004018306732,-3.1e-08
6658.484009742737,-6e-09
6658.965076684952,-3.4e-08
6659.445043325424,-2.4e-08
6659.925961494446,-8e-09
6660.406100273132,-1.1e-08
6660.886118173599,-1.8e-08
6661.367222547531,-2.1e-08
6661.847219467163,-4.1e-08
6662.328188896179,-2.7e-08
6662.808315515518,-4.1e-08
6663.289184093475,-8e-09
6663.769263505936,-8e-09
6664.250163078308,-2.7e-08
6664.73021030426,-2.8e-08
6665.211116552353,-6e-09
6665.691251516342,-2.4e-08
6666.172084331512,1e-09
6666.654700517654,-1.1e-08
6667.13318157196,-5e-09
6667.613017320633,-2.4e-08
6668.093895435333,-5e-09
6668.57545375824,-2.4e-08
6669.056654930115,-1.9e-08
6669.535832643509,-2.5e-08
6670.0164523124695,-0.0
6670.498682498932,-2.9e-08
6670.97802734375,6e-09
6671.458085298538,-3.2e-08
6671.940685749054,-1.9e-08
6672.419708967209,5e-09
6672.900321006775,-1.3e-08
6673.382454156876,-2.7e-08
6673.862047195435,-5e-09
6674.3420577049255,-3e-08
6674.8230702877045,-1.4e-08
6675.303175449371,-5e-09
6675.78412270546,0.0
6676.264101266861,-6e-09
6676.74525809288,0.0
6677.225389003754,-1.4e-08
6677.706284761429,-1.6e-08
6678.186137914658,1.2e-08
6678.667196989059,-5e-09
6679.148144960403,6e-09
6679.630465745926,-9e-09
6680.109230518341,-2.1e-08
6680.59046959877,1e-08
6681.070118427277,-9e-09
6681.552475452423,-2.9e-08
6682.031109571457,-1.2e-08
6682.511740446091,0.0
6682.992321968079,-2.5e-08
6683.473026275635,-0.0
6683.953199625015,-6e-09
6684.434098243713,-4.8e-08
6684.914268016815,-1.4e-08
6685.394983530045,-2.1e-08
6685.875339746475,-6e-09
6686.356019735336,-1.9e-08
6686.836156606674,-1e-08
6687.318553924561,-3.7e-08
6687.797198534012,-2.3e-08
6688.278532266617,7e-09
6688.7581951618195,-2e-08
6689.238236188889,-4e-09
6689.720698356628,-1.2e-08
6690.199892997742,-3.1e-08
6690.680216550827,-4e-09
6691.160316705704,-4.2e-08
6691.641258955002,-1.4e-08
6692.122164726257,-2.3e-08
6692.602009534836,1e-09
6693.083230495453,0.0
6693.563920736313,-1.6e-08
6694.044342517853,8e-09
6694.526747941971,-1.2e-08
6695.006089925766,-2.1e-08
6695.48615193367,-2.4e-08
6695.967279434204,-2.3e-08
6696.447111368179,6e-09
6696.928288221359,-2e-08
6697.410471439362,-1.6e-08
6697.890274047852,-5e-08
6698.369998216629,-1.5e-08
6698.85124206543,-1.4e-08
6699.331182718277,-2.9e-08
6699.8122482299805,-3.2e-08
6700.294790029526,-8e-09
6700.773242235184,-1.6e-08
6701.254161834717,-1.4e-08
6701.734450817108,-1.9e-08
6702.2142696380615,-8e-09
6702.695218801498,1e-09
6703.175082921982,-3.4e-08
6703.6560962200165,-2e-08
6704.137042045593,-3e-08
6704.617770195007,-1e-08
6705.098274230957,-3e-09
6705.579101800919,-1.5e-08
6706.0599591732025,-3.1e-08
6706.540591478348,-1.1e-08
6707.021328687668,-2.8e-08
6707.5025272369385,-2.8e-08
6707.982120513916,-3.1e-08
6708.463052511215,-1.6e-08
6708.94325709343,-3.8e-08
6709.42400765419,-1.4e-08
6709.904420375824,-1e-09
6710.386669635773,-5e-09
6710.86602973938,-2e-08
6711.346164464951,-2.3e-08
6711.828958749771,-8e-09
6712.307151079178,-2.4e-08
6712.787432193756,-2.6e-08
6713.268170595169,-2.2e-08
6713.748321771622,-3e-08
6714.2305562496185,-7e-09
6714.709292173386,-2e-08
6715.19020318985,-4e-09
6715.671173334122,-2.7e-08
6716.151119470596,-4.1e-08
6716.6310884952545,-2.8e-08
6717.112005472183,-9e-09
6717.592159032822,-9e-09
6718.072352647781,-1.1e-08
6718.552197694778,-2.5e-08
6719.033264636993,-2.5e-08
6719.513193845749,-1e-08
6719.994224071503,-3e-08
6720.474027395248,7e-09
6720.954354047775,-2e-08
6721.434178829193,1e-09
6721.914366006851,2e-09
6722.395253419876,-1.1e-08
6722.875272989273,1.1e-08
6723.355983734131,-5e-09
6723.836215496063,-7e-09
6724.316082954407,-1.5e-08
6724.795218706131,-2.2e-08
6725.277148485184,-3.8e-08
6725.757212162018,6e-09
6726.239768743515,-3.1e-08
6726.718207359314,-1.8e-08
6727.198207378387,-9e-09
6727.680679798126,-2e-09
6728.159129858017,-2e-09
6728.63907456398,-2.7e-08
6729.120028018951,-3e-08
6729.600091457367,5e-09
6730.081244945526,-3.3e-08
6730.561158418655,-5e-09
6731.041214227676,-3.8e-08
6731.521951675415,-6e-09
6732.002263307571,-3.5e-08
6732.484585046768,-2.8e-08
6732.963219165802,-1.5e-08
6733.444082260132,-2.9e-08
6733.9241626262665,-1.7e-08
6734.404136657715,1e-09
6734.885152578354,-2e-08
6735.365109205246,-1.1e-08
6735.846067905426,-3.2e-08
6736.326323270798,-5e-09
6736.806394338608,-2e-08
6737.28712272644,-7e-09
6737.768248558044,-2.9e-08
6738.248265504837,-1.5e-08
6738.728291511536,-1.9e-08
6739.209033727646,-3e-08
6739.689220666885,-2.6e-08
6740.169899702072,-2.7e-08
6740.650130987167,-2.4e-08
6741.130262374878,-4e-09
6741.6101615428925,-1.7e-08
6742.090259075165,1.3e-08
6742.571049213409,-6e-09
6743.051966428757,-3.2e-08
6743.5320608615875,-3e-08
6744.014706134796,-3.2e-08
6744.493067264557,-2.6e-08
6744.973949432373,-4.1e-08
6745.4540820121765,-2.1e-08
6745.935261249542,-3.4e-08
6746.4151911735535,-1.6e-08
6746.896008968353,-4e-08
6747.376074552536,-5e-09
6747.856357574463,-1.4e-08
6748.336241483688,-2.4e-08
6748.817310333252,-1.7e-08
6749.298002481461,-4.9e-08
6749.778431177139,-1.9e-08
6750.25915145874,-2.2e-08
6750.7407310009,-3.4e-08
6751.219920158386,-4e-09
6751.70042848587,-1.3e-08
6752.180250883102,1e-09
6752.66166973114,-3e-08
6753.141366481781,-1.1e-08
6753.6221578121185,-2.5e-08
6754.102199077606,-2.4e-08
6754.583184480667,-3.3e-08
6755.064744234085,-1.1e-08
6755.543864488602,4e-09
6756.024245738983,-2e-09
6756.504209280014,-7e-09
6756.986924648285,-3.6e-08
6757.46591091156,-6e-09
6757.946321964264,-1.4e-08
6758.427112817764,-3.2e-08
6758.908003091812,-1.4e-08
6759.388112068176,-3e-08
6759.868271589279,-1.4e-08
6760.348260402679,-1.7e-08
6760.829178094864,-1.5e-08
6761.310623407364,-1.6e-08
6761.790251255035,-3.1e-08
6762.270290374756,-3e-09
6762.75297498703,1.8e-08
6763.231225013733,-3.3e-08
6763.712150335312,-1.7e-08
6764.192303419113,-1.5e-08
6764.674675226212,-9e-09
6765.153126955032,-2e-08
6765.631972312927,-2.2e-08
6766.114673614502,-1.1e-08
6766.594269752502,2e-09
6767.074471235275,-2.8e-08
6767.555160284042,-3.4e-08
6768.036789417267,-1.2e-08
6768.516063690186,-2.6e-08
6768.997311115265,-4e-09
6769.477199077606,1e-08
6769.95827126503,-2.4e-08
6770.438276052475,-6e-09
6770.920826435089,-1.3e-08
6771.399898052216,-1.6e-08
6771.880363225937,1.4e-08
6772.362525463104,-8e-09
6772.841309785843,-4.4e-08
6773.321972608566,-2e-09
6773.80230140686,-2.1e-08
6774.282198905945,-3.9e-08
6774.7631866931915,-1.2e-08
6775.243203401566,-1.7e-08
6775.724315166473,-1.8e-08
6776.20419383049,1.1e-08
6776.686697006226,-1e-09
6777.165199041367,-3.4e-08
6777.646056175232,-3e-08
6778.126300096512,-1.7e-08
6778.607142210007,-3.7e-08
6779.088062286377,-3.6e-08
6779.568233251572,-1.9e-08
6780.048367023468,-1.7e-08
6780.530563592911,-3e-09
6781.009347677231,-2.1e-08
6781.490266084671,-1.8e-08
6781.97030878067,-8e-09
6782.451154470444,-3.1e-08
6782.932057619095,-2.3e-08
6783.412262439728,-4.3e-08
6783.893306970596,-1.8e-08
6784.374111175537,-3.6e-08
6784.854296445847,-1.7e-08
6785.335165023804,-3.2e-08
6785.816337108612,-2.1e-08
6786.297127246857,-1.9e-08
6786.777341365814,-1.9e-08
6787.258301496506,-4.7e-08
6787.738387584686,-3.4e-08
6788.219187259674,-1.2e-08
6788.700065851212,-1.6e-08
6789.180289030075,-3.5e-08
6789.660795688629,-2.9e-08
6790.141368865967,-3e-08
6790.623551607132,-6e-09
6791.103237867355,7e-09
6791.5830862522125,-1e-08
6792.064185857773,-6e-09
6792.544182062149,-1.6e-08
6793.025168418884,-1.8e-08
6793.507530212402,-2.4e-08
6793.9887611866,-4.3e-08
6794.467165708542,3e-09
6794.948117733002,-3e-08
6795.427989959717,-1.9e-08
6795.908381700516,-1.6e-08
6796.390753746033,-2.2e-08
6796.869411706924,-2.7e-08
6797.350006103516,2.8e-08
6797.830348730087,3e-09
6798.310234308243,-1.5e-08
6798.790390014648,-1e-09
6799.272871255875,-2e-08
6799.751360177994,-1.1e-08
6800.231406211853,2e-09
6800.712064743042,-5.6e-08
6801.192242860794,-1.1e-08
6801.672332525253,-2.1e-08
6802.154657125473,-9e-09
6802.63311624527,-1.4e-08
6803.114692687988,-2.9e-08
6803.594069242477,-1.7e-08
6804.074347257614,-3.2e-08
6804.5566165447235,-4.1e-08
6805.035326957703,-1.4e-08
6805.516237735748,-2.1e-08
6805.996326208115,-1.6e-08
6806.478595495224,-2.3e-08
6806.95729470253,-2.6e-08
6807.437951564789,-8e-09
6807.918320894241,-4e-08
6808.398514032364,-2.4e-08
6808.8793132305145,-3e-08
6809.3591203689575,-2.7e-08
6809.840079069138,-3.4e-08
6810.320310592651,-2.4e-08
6810.800397872925,-4e-08
6811.281166553497,-3.2e-08
6811.761435985565,-3.7e-08
6812.242160320282,-3.2e-08
6812.722340583801,-2.6e-08
6813.2031235694885,-4.9e-08
6813.684956789017,-5e-09
6814.163368463516,-2.1e-08
6814.644194602966,-1.7e-08
6815.1267166137695,-2.3e-08
6815.605306386948,-2.6e-08
6816.08638882637,-2.3e-08
6816.566974163055,-3.6e-08
6817.047271728516,-1e-08
6817.527236938477,5e-09
6818.0081470012665,-2.5e-08
6818.488196134567,-1.8e-08
6818.968352556229,-5e-09
6819.449112415314,-2.4e-08
6819.930227518082,-1.6e-08
6820.410220146179,-8e-09
6820.891380310059,-8e-09
6821.371142864227,-3.6e-08
6821.852296590805,-1e-08
6822.332444906235,6e-09
6822.813308477402,-1.8e-08
6823.293228149414,-4e-09
6823.774371147156,-3.5e-08
6824.254280328751,-2.7e-08
6824.736752271652,-2e-09
6825.215138435364,-1.4e-08
6825.696400642395,-1.3e-08
6826.176213264465,-1.1e-08
6826.657318115234,-3.1e-08
6827.1376080513,-1.1e-08
6827.6183042526245,-2.9e-08
6828.099180936813,-5e-09
6828.579136371613,-3.7e-08
6829.060093164444,-2.7e-08
6829.540274858475,-2e-08
6830.022862911224,-2.9e-08
6830.501607179642,-2.3e-08
6830.98138999939,-2.9e-08
6831.46231174469,-3.8e-08
6831.943340301514,-2.2e-08
6832.424802541733,-1.3e-08
6832.904329061508,1.1e-08
6833.386673927307,5e-09
6833.86542224884,-6e-09
6834.346377849579,-3.9e-08
6834.826374530792,-1.7e-08
6835.307386875153,-2.1e-08
6835.788450241089,-2.5e-08
6836.270806789398,-3.3e-08
6836.749369859695,-1.2e-08
6837.2303166389465,-3.6e-08
6837.710368394852,-5e-09
6838.191326141357,-6e-09
6838.671252250671,-9e-09
6839.152157068253,-2e-09
6839.632261991501,-2.8e-08
6840.113489627838,-1.2e-08
6840.594029426575,-1.6e-08
6841.0745623111725,-2.5e-08
6841.554486989975,-4e-09
6842.0347418785095,-8e-09
6842.515143632889,-2.2e-08
6842.996668338776,-2.4e-08
6843.476259946823,1.2e-08
6843.957496404648,-9e-09
6844.437602519989,-1.7e-08
6844.918555259705,-1.4e-08
6845.399179697037,-2.1e-08
6845.880275249481,-3.2e-08
6846.360195636749,-1e-08
6846.841568231583,-6e-09
6847.322318553925,-1.5e-08
6847.802527666092,6e-09
6848.28223991394,-9e-09
6848.763525485992,-2.5e-08
6849.244110584259,-4.3e-08
6849.726977825165,-4e-09
6850.205459117889,-1.7e-08
6850.686448097229,-1.2e-08
6851.166196346283,-3.5e-08
6851.647365570068,-2.1e-08
6852.129848003387,-1e-09
6852.610752820969,-1.6e-08
6853.0893495082855,-9e-09
6853.570432901382,-2.9e-08
6854.05043721199,-3.1e-08
6854.532860994339,-1.9e-08
6855.011379003525,-2e-08
6855.492322444916,-4.3e-08
6855.97260260582,-1.1e-08
6856.454961538315,3e-09
6856.933438301086,-1.5e-08
6857.414400577545,-1.7e-08
6857.894389629364,-2.3e-08
6858.376827955246,-6e-09
6858.85543012619,-0.0
6859.336541175842,-1.3e-08
6859.816548347473,-3.6e-08
6860.297463655472,-3e-09
6860.777309656143,1e-09
6861.258486509323,-2e-09
6861.738454580307,1.1e-08
6862.219435214996,-1.3e-08
6862.699515104294,-2.8e-08
6863.18054151535,-1.8e-08
6863.6610469818115,-4.5e-08
6864.141457080841,4e-09
6864.623852729797,-3.9e-08
6865.104950666428,-1.8e-08
6865.583179950714,-1e-08
6866.064685344696,-1.7e-08
6866.54666352272,-2e-09
6867.026998996735,-4e-09
6867.506236553192,-1.8e-08
6867.987521886826,1.3e-08
6868.467277765274,-4e-09
6868.948612213135,-2.5e-08
6869.430606126785,-1.7e-08
6869.910381555557,-1.9e-08
6870.390225172043,-2.8e-08
6870.871554851532,-8e-09
6871.351488351822,-1.9e-08
6871.832671165466,-1.8e-08
6872.312341213226,-2.3e-08
6872.794984817505,-2e-09
6873.274915933609,-9e-09
6873.754435062408,-1.5e-08
6874.234175682068,-2e-08
6874.717094659805,-1e-09
6875.195307016373,-7e-09
6875.676678657532,-2.4e-08
6876.157276391983,-2.1e-08
6876.637399673462,-5e-09
6877.118319749832,-2.5e-08
6877.5983254909515,-3.9e-08
6878.079322814941,-3.6e-08
6878.55944275856,-2e-09
6879.042082309723,9e-09
6879.520467281342,-1.2e-08
6880.000549077988,7e-09
6880.48134970665,1e-09
6880.964063882828,-2e-09
6881.442418813705,-4e-09
6881.92235159874,2e-09
6882.403529644012,-2.6e-08
6882.883501768112,-1e-08
6883.364481449127,-1.5e-08
6883.844357252121,-4e-09
6884.325363397598,-1e-08
6884.806306600571,-8e-09
6885.2866361141205,-1e-09
6885.767414569855,-1.9e-08
6886.248268604279,-3.7e-08
6886.7285878658295,-2.9e-08
6887.210807323456,1.4e-08
6887.6908140182495,5e-09
6888.17054271698,-2.4e-08
6888.650279521942,-1.7e-08
6889.131516933441,5e-09
6889.613873720169,-1e-09
6890.092949390411,-2.5e-08
6890.574859619141,-6e-09
6891.05450296402,-2e-08
6891.534215688705,1e-09
6892.015585660934,-1e-08
6892.495399713516,-9e-09
6892.975554943085,-2.7e-08
6893.456093788147,1.2e-08
6893.9367434978485,-9e-09
6894.417098522186,-2.6e-08
6894.897778511047,2e-09
6895.378222942352,-2.1e-08
6895.858657360077,-1.1e-08
6896.339129686356,1.9e-08
6896.819474697113,5e-09
6897.299268960953,7e-09
6897.780377149582,-2e-09
6898.2603533267975,-2.1e-08
6898.740728855133,-4e-08
6899.220547199249,-2.2e-08
6899.699543237686,-2.2e-08
6900.180287122726,-2e-08
6900.66160941124,-4e-09
6901.141303062439,-1.8e-08
6901.6213800907135,-1.8e-08
6902.102250099182,-4e-09
6902.582175731659,-2.1e-08
6903.062355041504,-1.2e-08
6903.543238162994,-1.2e-08
6904.023456096649,-3.7e-08
6904.50426197052,0.0
6904.984477758408,-2e-08
6905.465220451355,-8e-09
6905.945454835892,-3.2e-08
6906.426136255264,-6e-09
6906.906429767609,-9e-09
6907.387195825577,-2.5e-08
6907.867525815964,-1.6e-08
6908.3484716415405,-9e-09
6908.828654527664,2e-09
6909.309468269348,-2.8e-08
6909.789533615112,-6e-09
6910.270217418671,-2e-08
6910.750470876694,4e-09
6911.231449842453,-1.6e-08
6911.71241402626,-1e-09
6912.192596673965,1.5e-08
6912.674842596054,-1.2e-08
6913.154387950897,-1.3e-08
6913.634368658066,-3e-09
6914.115582227707,-1.7e-08
6914.597678422928,-4e-09
6915.077581882477,2e-09
6915.559869766235,-1.3e-08
6916.038719654083,-2.4e-08
6916.519305467606,-1.7e-08
6917.000314950943,-2.8e-08
6917.48029088974,-2e-09
6917.961479187012,-6e-09
6918.443919420242,-1.8e-08
6918.9250428676605,-1.8e-08
6919.403269290924,-2.7e-08
6919.884332180023,-1.4e-08
6920.364337921143,-2.8e-08
6920.8470232486725,-1e-09
6921.325364589691,-3.2e-08
6921.806408166885,-2e-09
6922.286345481873,-2.3e-08
6922.767488241196,-1.3e-08
6923.2473130226135,-2e-09
6923.728570699692,-2.6e-08
6924.2083876132965,-1.1e-08
6924.6887629032135,-7e-09
6925.171003818512,-7e-09
6925.64940571785,-4e-09
6926.129290342331,-2.2e-08
6926.610393285751,7e-09
6927.090433359146,-1.7e-08
6927.570542812347,-4e-09
6928.051439285278,-0.0
6928.53178858757,-2.2e-08
6929.011632442474,-4.6e-08
6929.4921090602875,-1.5e-08
6929.972485542297,-1.2e-08
6930.4524710178375,-1.8e-08
6930.932574748993,5e-09
6931.4151446819305,-3.1e-08
6931.89355301857,-8e-09
6932.374292135239,-2.7e-08
6932.854528903961,-1.9e-08
6933.334639787674,3e-09
6933.817136049271,-1.3e-08
6934.2954454422,-9e-09
6934.776361465454,-8e-09
6935.256616830826,-1.5e-08
6935.7366099357605,-1e-09
6936.218881607056,-1.4e-08
6936.697544336319,-1e-08
6937.1783673763275,8e-09
6937.658271312714,-1.8e-08
6938.141056537628,-5e-09
6938.619345188141,-4e-09
6939.100396156311,-2.1e-08
6939.580397844315,-1.6e-08
6940.061683893204,-2.6e-08
6940.541353225708,-1.1e-08
6941.022353410721,-4e-09
6941.502308130264,1e-09
6941.9827246665955,-1e-08
6942.463349103928,-2.8e-08
6942.943631887436,-4e-09
6943.424227952957,-1.5e-08
6943.904611110687,5e-09
6944.3868980407715,-1.6e-08
6944.865624427795,5e-09
6945.345197200775,1.4e-08
6945.826454639435,-1.8e-08
6946.3064069747925,-3e-09
6946.787430524826,-5e-09
6947.267398357391,-3.3e-08
6947.748409032822,-5e-09
6948.228330373764,1e-09
6948.708784103394,-3.3e-08
6949.190737247467,-3.2e-08
6949.669541597366,-1e-09
6950.152157068253,-3.4e-08
6950.630520582199,-1.2e-08
6951.11051940918,-1.5e-08
6951.591434240341,-1.2e-08
6952.071499109268,8e-09
6952.5514459609985,-2.1e-08
6953.031579256058,-1.6e-08
6953.512414216995,1e-08
6953.994849920273,-2.1e-08
6954.473380088806,-3e-09
6954.954397916794,-1e-08
6955.43447637558,-1.4e-08
6955.914531707764,-1.4e-08
6956.396836280823,-4.4e-08
6956.875474452972,-1e-09
6957.356308937073,-6e-09
6957.836477279663,-5e-09
6958.316564798355,-3e-08
6958.797529697418,-2.8e-08
6959.278922080994,-1.5e-08
6959.758332967758,-1.6e-08
6960.238620519638,-8e-09
6960.718611240387,-2.9e-08
6961.198686122894,-7e-09
6961.681049585342,-3.4e-08
6962.159498691559,-1.2e-08
6962.639358997345,-4.5e-08
6963.12039232254,-2.6e-08
6963.600344181061,-3.4e-08
6964.081518411636,-1.8e-08
6964.56130361557,-1.9e-08
6965.042676925659,-1.8e-08
6965.522314786911,7e-09
6966.005078792572,-7e-09
6966.483235120773,-7e-09
6966.963578701019,-1.7e-08
6967.444113731384,2.3e-08
6967.9253623485565,-1.7e-08
6968.405345916748,-6e-09
6968.885531663895,2e-09
6969.367968082428,-1.3e-08
6969.846715450287,-1.6e-08
6970.327177762985,-6e-09
6970.8076457977295,-2.4e-08
6971.289973020554,2e-09
6971.768768072128,-2.5e-08
6972.250820159912,-5e-09
6972.7296097278595,-7e-09
6973.209372758865,-2.5e-08
6973.692039966583,-2.2e-08
6974.170295238495,-1.8e-08
6974.650430202484,1.4e-08
6975.131411314011,-6e-09
6975.61386013031,-1.3e-08
6976.0924508571625,-2.3e-08
6976.573380947113,-2e-09
6977.053459405899,2.1e-08
